TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3469905,-5.0,263586.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
3470132,0.0,615.0,0.0,0.0,9.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,13.0,352.0,521.0,,,,,,,,Found,Found,Android,chrome 63.0,32.0,855x480,match_status:2,T,F,T,T,mobile,
3470236,-5.0,152445.0,0.0,0.0,3.0,-6.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,298.0,278.0,,,,,,,,Found,Found,Windows 7,chrome generic,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3470301,-20.0,289121.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,146.0,507.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3470316,-50.0,246892.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,ALE-L21 Build/HuaweiALE-L21
3470369,-5.0,715890.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,176.0,541.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-T810
3470448,-20.0,649773.0,,,23.0,-17.0,,,,,100.0,NotFound,64.0,,Unknown,,159.0,13.0,410.0,332.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3470451,-5.0,28796.0,0.0,0.0,3.0,-10.0,,,0.0,-6.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,193.0,277.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3470495,-5.0,118979.0,0.0,0.0,6.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,529.0,549.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3470605,-5.0,270037.0,0.0,0.0,7.0,-25.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,SM-A520F Build/NRD90M
3470614,-5.0,115516.0,,,1.0,-5.0,,,0.0,0.0,95.16000366210938,NotFound,52.0,,New,NotFound,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3470689,-5.0,190167.0,0.0,0.0,0.0,-8.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,mobile safari generic,,,,F,F,T,F,mobile,
3470705,0.0,306003.0,,,,,,,,,100.0,NotFound,,-360.0,Found,NotFound,225.0,,427.0,417.0,,,,,,,,Found,NotFound,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
3470707,-10.0,404.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3470861,-5.0,76112.0,,,6.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,352.0,277.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3470906,-5.0,72081.0,3.0,0.0,8.0,-100.0,,,3.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,13.0,611.0,225.0,,,,,,,,Found,Found,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3471061,-5.0,993.0,0.0,0.0,6.0,-11.0,14.0,-19.0,0.0,0.0,100.0,Found,55.0,-300.0,Found,Found,166.0,15.0,122.0,549.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,184.0,Found,Found,Found,Android,chrome 64.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
3471145,-5.0,55806.0,,,9.0,-100.0,,,0.0,-10.0,94.0500030517578,Found,52.0,-300.0,New,NotFound,166.0,15.0,121.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3471200,-10.0,397809.0,0.0,0.0,0.0,-55.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,SM-A520F Build/NRD90M
3471214,-30.0,271611.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3471258,-5.0,203037.0,0.0,0.0,9.0,-27.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G950F Build/NRD90M
3471394,-5.0,123403.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,242.0,507.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3471448,-45.0,642874.0,,,0.0,-1.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,ALE-L23 Build/HuaweiALE-L23
3471449,-5.0,163219.0,,,1.0,-5.0,,,0.0,0.0,95.16000366210938,NotFound,52.0,,New,NotFound,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3471521,-5.0,248774.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,566.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,F,T,F,desktop,rv:11.0
3471566,-5.0,116995.0,,,9.0,-12.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,15.0,193.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3471611,-5.0,109572.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,312.0,278.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
3471625,-5.0,29994.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
3471740,-5.0,1925.0,,,0.0,-7.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,633.0,368.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3471871,-5.0,77695.0,,,1.0,-9.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,352.0,391.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3471973,-5.0,62687.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-420.0,New,NotFound,166.0,18.0,621.0,222.0,,,,,,,,New,NotFound,Android 5.1.1,chrome generic,24.0,2560x1440,match_status:2,T,F,T,F,mobile,SAMSUNG-SM-N910A
3472023,-5.0,64178.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Windows 10,chrome generic,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3472040,-5.0,8842.0,,,0.0,-1.0,,,1.0,0.0,97.12000274658205,NotFound,52.0,-300.0,New,NotFound,166.0,,410.0,597.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1024x768,match_status:2,T,F,T,T,desktop,Windows
3472068,-5.0,140584.0,,,10.0,-32.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,15.0,321.0,600.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3472073,-5.0,264043.0,0.0,0.0,7.0,-32.0,,,0.0,0.0,100.0,Found,52.0,,Found,Found,166.0,15.0,321.0,600.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3472116,-5.0,67573.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,565.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
3472150,-5.0,954712.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,
3472357,-20.0,312042.0,,,0.0,-1.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,153.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3472401,-35.0,920717.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,427.0,566.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3472422,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472462,-5.0,57426.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,607.0,507.0,,,,,,,,Found,Found,,firefox 59.0,,,,F,F,T,F,desktop,Windows
3472730,-5.0,93662.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,,400.0,161.0,,,,,,,,Found,Found,Mac OS X 10_12_3,chrome generic,24.0,1680x1050,match_status:2,T,F,T,F,desktop,MacOS
3472763,0.0,17299.0,,,,,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,204.0,222.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3472800,-5.0,75953.0,,,7.0,-13.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,13.0,134.0,214.0,,,,,,,,New,NotFound,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3472857,-5.0,78610.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 7,chrome generic,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
3472870,0.0,21392.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,533.0,256.0,,,,,,,,Found,Found,Windows Vista,firefox 52.0,24.0,1152x864,match_status:2,T,T,T,T,desktop,Windows
3472960,-25.0,617020.0,,,14.0,-21.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,417.0,612.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3473020,-5.0,1175.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3473072,-5.0,9444.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,24.0,-480.0,Found,Found,166.0,,193.0,222.0,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome 65.0,24.0,1366x768,match_status:1,T,F,T,T,desktop,MacOS
3473103,-10.0,218.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3473108,0.0,117594.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3473110,0.0,29771.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3473143,-20.0,161999.0,0.0,0.0,5.0,-26.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,266.0,563.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
3473183,-5.0,54203.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,325.0,611.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3473194,0.0,342.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,214.0,533.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1366x767,match_status:2,T,T,T,T,desktop,Trident/7.0
3473246,-10.0,247389.0,0.0,0.0,18.0,-9.0,,,0.0,0.0,100.0,Found,63.0,-360.0,Found,Found,166.0,13.0,410.0,600.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1200,match_status:2,T,F,F,T,desktop,Trident/7.0
3473276,0.0,127775.0,,,1.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,13.0,410.0,521.0,,,,,,,,New,NotFound,Mac OS X 10_13_4,chrome generic,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3473340,-20.0,265076.0,,,-6.0,-9.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3473374,-5.0,65119.0,,,1.0,0.0,,,,,100.0,NotFound,64.0,-420.0,New,NotFound,166.0,15.0,352.0,472.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3473411,-5.0,228796.0,,,,,,,,,100.0,Found,52.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome generic,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3473417,-5.0,114459.0,,,0.0,0.0,,,0.0,-1.0,92.30999755859376,Found,52.0,-300.0,New,NotFound,166.0,,410.0,484.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:11.0
3473454,-5.0,88892.0,,,-24.0,-100.0,,,-10.0,-21.0,97.6500015258789,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,121.0,600.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Trident/7.0
3473623,-5.0,138430.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,372.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3473677,-5.0,43236.0,0.0,0.0,20.0,-30.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,410.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3473848,-5.0,104296.0,,,0.0,-5.0,,,0.0,0.0,95.16000366210938,NotFound,52.0,,New,NotFound,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3473880,-5.0,93895.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,548.0,277.0,,,,,,,,Found,Found,Windows 10,chrome generic,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3474038,0.0,3665.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,166.0,,410.0,533.0,,,,,,,,New,NotFound,,safari generic,,,,F,F,T,T,desktop,
3474085,-45.0,180512.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,270.0,610.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,CAM-L03 Build/HUAWEICAM-L03
3474135,-25.0,216540.0,,,1.0,-5.0,,,0.0,0.0,100.0,Found,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
3474169,-30.0,138549.0,0.0,0.0,-6.0,-35.0,26.0,-52.0,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,12.0,317.0,600.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,147.0,Found,Found,Found,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
3474189,-5.0,110995.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,542.0,214.0,,,,,,,,Found,Found,Windows 10,chrome generic,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
3474248,0.0,227998.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,215.0,280.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
3474257,0.0,99254.0,,,0.0,-8.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,13.0,193.0,280.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,T,T,T,desktop,Trident/7.0
3474264,-10.0,114997.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,595.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,
3474285,-50.0,1791.0,0.0,0.0,,,28.0,-10.0,0.0,0.0,100.0,Found,54.0,-300.0,Found,Found,,,,,576.0,14.0,IP_PROXY:HIDDEN,11.0,505.0,102.0,Found,Found,Found,Android,chrome 65.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
3474330,-5.0,343352.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,firefox 52.0,,,,F,T,T,F,desktop,
3474711,-5.0,589301.0,,,0.0,-10.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
3474884,-5.0,122382.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,542.0,489.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3474953,-5.0,449412.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,638.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
3474992,-5.0,59454.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,opera generic,,,,F,F,T,F,desktop,Windows
3475034,-10.0,275455.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3475039,-5.0,32154.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,542.0,597.0,,,,,,,,New,NotFound,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3475070,-30.0,568306.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,254.0,595.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3475094,-5.0,151768.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,safari generic,,,,F,F,T,F,desktop,
3475138,-10.0,165530.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,427.0,127.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,
3475147,-5.0,281032.0,0.0,0.0,12.0,-10.0,,,0.0,0.0,100.0,NotFound,64.0,-480.0,Found,Found,166.0,12.0,315.0,222.0,,,,,,,,Found,Found,iOS 11.0.3,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3475149,-5.0,378186.0,0.0,0.0,14.0,-10.0,,,0.0,0.0,100.0,Found,64.0,-480.0,Found,Found,166.0,12.0,315.0,222.0,,,,,,,,Found,Found,iOS 11.0.3,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3475201,0.0,3060.0,,,0.0,0.0,,,0.0,0.0,96.73999786376952,Found,,-300.0,New,NotFound,166.0,,542.0,500.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
3475237,-10.0,245523.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3475243,-5.0,312679.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,64.0,-480.0,Found,Found,166.0,,399.0,222.0,,,,,,,,Found,Found,Mac OS X 10_11_5,safari generic,24.0,1366x768,match_status:2,T,F,T,F,desktop,MacOS
3475271,-5.0,102488.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3475288,-5.0,62338.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,215.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3475294,-5.0,69530.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,595.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3475318,-25.0,150218.0,,,0.0,-6.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,safari generic,,,,F,F,F,F,desktop,
3475326,-5.0,233050.0,,,-5.0,-6.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,566.0,,,,,,,,New,NotFound,,edge 16.0,,,,F,F,T,F,desktop,Windows
3475330,-5.0,125839.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3475352,-5.0,497381.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,492.0,324.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,F,T,T,desktop,Trident/7.0
3475392,-60.0,367182.0,,,-2.0,-31.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,13.0,417.0,595.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3475413,-5.0,476964.0,0.0,0.0,0.0,-6.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,484.0,325.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,Blade A510 Build/MRA58K
3475546,-5.0,27755.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,391.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3475557,-20.0,112182.0,,,3.0,-32.0,20.0,-30.0,,,100.0,Found,15.0,-300.0,New,NotFound,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3475610,-5.0,151008.0,,,-33.0,-67.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,201.0,333.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Trident/7.0
3475664,-5.0,56304.0,0.0,-12.0,5.0,-11.0,,,0.0,-12.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,588.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3475691,-25.0,197684.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,427.0,638.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3475812,-5.0,30420.0,,,0.0,0.0,,,0.0,0.0,96.19000244140624,NotFound,52.0,-300.0,New,NotFound,131.0,,410.0,194.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
3475910,-10.0,500251.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,427.0,566.0,,,,,,,,New,NotFound,,firefox 52.0,,,,F,T,T,F,desktop,
3476009,-5.0,535562.0,0.0,0.0,3.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3476057,-5.0,67258.0,,,0.0,0.0,,,,,100.0,Found,52.0,-300.0,New,NotFound,166.0,,100.0,391.0,,,,,,,,New,NotFound,Windows 10,firefox 59.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3476183,-5.0,262157.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,595.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,
